simulation,gcb,dem_house_seats,rep_house_seats,dem_house_win,rep_house_win,dem_senate_seats,rep_senate_seats,dem_senate_win,rep_senate_win
1608,21.313723480373223,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1609,1.3467578709432244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1610,-5.174845422016775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1611,14.216823951333225,272.0,163.0,100.0,0.0,53.0,47.0,100.0,0.0
1612,-10.247088570586776,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1613,-2.0067046744267754,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1614,4.855870046493225,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1615,10.199304164153224,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1616,8.606587295033224,249.0,186.0,100.0,0.0,49.0,51.0,0.0,100.0
1617,-16.620673762026776,159.0,276.0,0.0,100.0,38.0,62.0,0.0,100.0
1618,17.064185961713225,289.0,146.0,100.0,0.0,57.0,43.0,100.0,0.0
1619,21.633309337723226,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1620,21.491799702113227,322.0,113.0,100.0,0.0,58.0,42.0,100.0,0.0
1621,7.392179301473224,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1622,9.715521249533225,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1623,20.551710221273225,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1624,3.400647127693224,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1625,-3.1947772011267754,215.0,220.0,0.0,100.0,46.0,54.0,0.0,100.0
1626,-10.455923126106775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1627,-11.279942274716776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1628,-6.5996255988667745,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1629,16.197011454033223,285.0,150.0,100.0,0.0,57.0,43.0,100.0,0.0
1630,9.266502207113225,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1631,-5.279377736076775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1632,-0.8585348468967755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1633,10.682463124953225,257.0,178.0,100.0,0.0,53.0,47.0,100.0,0.0
1634,-10.565504589056776,193.0,242.0,0.0,100.0,43.0,57.0,0.0,100.0
1635,7.8213669776732235,243.0,192.0,100.0,0.0,49.0,51.0,0.0,100.0
1636,-8.974735273936775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1637,10.900015307933225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1638,7.461481627503224,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1639,17.932977956993224,293.0,142.0,100.0,0.0,57.0,43.0,100.0,0.0
1640,-0.0435335085067754,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1641,-11.676780094596776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1642,-0.7037053934867754,220.0,215.0,100.0,0.0,46.0,54.0,0.0,100.0
1643,19.312892041053225,303.0,132.0,100.0,0.0,58.0,42.0,100.0,0.0
1644,-7.564836262106775,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1645,12.814482051863225,262.0,173.0,100.0,0.0,53.0,47.0,100.0,0.0
1646,-10.489884528386774,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1647,17.473105404803224,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1648,21.250883693583226,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1649,-16.362874076696777,159.0,276.0,0.0,100.0,39.0,61.0,0.0,100.0
1650,20.729676272913224,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1651,-7.1875963032667745,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1652,5.100903090053224,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1653,2.9637848814532246,228.0,207.0,100.0,0.0,49.0,51.0,0.0,100.0
1654,4.083576484053225,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1655,-6.449325313296775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1656,3.867935299203224,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1657,2.8701670120332246,228.0,207.0,100.0,0.0,49.0,51.0,0.0,100.0
1658,-9.462831479376774,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1659,-8.253275040316774,201.0,234.0,0.0,100.0,45.0,55.0,0.0,100.0
1660,0.9820456119432244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1661,2.1296016648832246,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1662,9.930316914643225,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1663,9.619167129103225,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1664,8.322323478783224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1665,-14.797951523186775,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1666,6.366470927093225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1667,-14.069457530686776,173.0,262.0,0.0,100.0,40.0,60.0,0.0,100.0
1668,15.100041126263225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1669,14.451498479373225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1670,-12.762195257846775,182.0,253.0,0.0,100.0,41.0,59.0,0.0,100.0
1671,-15.598504199916775,163.0,272.0,0.0,100.0,39.0,61.0,0.0,100.0
1672,-16.461777587706774,159.0,276.0,0.0,100.0,38.0,62.0,0.0,100.0
1673,12.395992277253225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1674,-2.136610325996776,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1675,15.090503114703225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1676,-0.4373195890767754,221.0,214.0,100.0,0.0,46.0,54.0,0.0,100.0
1677,-12.741638159706776,183.0,252.0,0.0,100.0,41.0,59.0,0.0,100.0
1678,11.791530986193225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1679,16.230084766323223,285.0,150.0,100.0,0.0,57.0,43.0,100.0,0.0
1680,4.585482302813224,233.0,202.0,100.0,0.0,49.0,51.0,0.0,100.0
1681,-15.919096370546775,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1682,3.8900117075332243,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1683,-13.995747945946775,175.0,260.0,0.0,100.0,41.0,59.0,0.0,100.0
1684,-10.242606983286775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1685,5.120530243553224,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1686,-5.065569931186776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1687,-6.841730300676776,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1688,-11.294501594216776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1689,-10.938103344496776,190.0,245.0,0.0,100.0,42.0,58.0,0.0,100.0
1690,6.891085185633225,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1691,6.085972484323225,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1692,-6.385239036556776,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1693,13.893571439243225,269.0,166.0,100.0,0.0,53.0,47.0,100.0,0.0
1694,10.287144714493225,256.0,179.0,100.0,0.0,51.0,49.0,100.0,0.0
1695,15.085272371063224,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1696,2.7485277000732244,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1697,-1.1462495856767756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1698,-6.1386509475367745,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1699,-8.074809806546774,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1700,10.896972563103224,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1701,-17.487191855146776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1702,15.108327096033225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1703,9.851240228193225,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1704,-11.000460831126775,189.0,246.0,0.0,100.0,42.0,58.0,0.0,100.0
1705,20.896121590243226,316.0,119.0,100.0,0.0,58.0,42.0,100.0,0.0
1706,-7.6626498943467745,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1707,2.7686450452132245,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1708,-3.303263590946776,215.0,220.0,0.0,100.0,45.0,55.0,0.0,100.0
1709,13.943399193503225,270.0,165.0,100.0,0.0,53.0,47.0,100.0,0.0
1710,-11.306613348356775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1711,7.674516025723225,243.0,192.0,100.0,0.0,49.0,51.0,0.0,100.0
1712,-4.788083634886776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1713,-15.632858363496776,163.0,272.0,0.0,100.0,39.0,61.0,0.0,100.0
1714,-7.754579116366775,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1715,1.5181886915132243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1716,-10.754398765486775,191.0,244.0,0.0,100.0,42.0,58.0,0.0,100.0
1717,-12.867981418766774,180.0,255.0,0.0,100.0,41.0,59.0,0.0,100.0
1718,-12.091130947166775,185.0,250.0,0.0,100.0,42.0,58.0,0.0,100.0
1719,-2.7663198380367757,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1720,-14.503193148076775,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1721,20.800308200953225,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1722,2.971827642833224,228.0,207.0,100.0,0.0,49.0,51.0,0.0,100.0
1723,19.802821562943226,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
1724,14.967543311143224,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1725,6.513481378043224,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1726,19.511852080733224,303.0,132.0,100.0,0.0,58.0,42.0,100.0,0.0
1727,8.366524624883224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1728,12.762194311623224,262.0,173.0,100.0,0.0,53.0,47.0,100.0,0.0
1729,4.030371553793224,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1730,9.080484868423225,252.0,183.0,100.0,0.0,49.0,51.0,0.0,100.0
1731,19.101020458783225,300.0,135.0,100.0,0.0,58.0,42.0,100.0,0.0
1732,2.2245467052132244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1733,-4.738605053536775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1734,8.007664695493224,244.0,191.0,100.0,0.0,49.0,51.0,0.0,100.0
1735,-12.320510200956775,184.0,251.0,0.0,100.0,42.0,58.0,0.0,100.0
1736,7.048164055383225,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1737,-5.844519894476775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1738,-1.0112779749967755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1739,-7.452076716876775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1740,18.693020504403226,296.0,139.0,100.0,0.0,58.0,42.0,100.0,0.0
1741,12.623939276693225,261.0,174.0,100.0,0.0,53.0,47.0,100.0,0.0
1742,12.271358788383225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1743,-2.4366850542667753,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1744,-3.309348358676776,215.0,220.0,0.0,100.0,45.0,55.0,0.0,100.0
1745,9.009379819993224,252.0,183.0,100.0,0.0,49.0,51.0,0.0,100.0
1746,0.11025247952322426,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1747,22.161636442613226,325.0,110.0,100.0,0.0,58.0,42.0,100.0,0.0
1748,-11.631874978796775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1749,16.911151435653224,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1750,2.096565580983224,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1751,-10.867066554806776,191.0,244.0,0.0,100.0,42.0,58.0,0.0,100.0
1752,-10.858969361606775,191.0,244.0,0.0,100.0,42.0,58.0,0.0,100.0
1753,13.476036055393225,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1754,-13.777089613506774,176.0,259.0,0.0,100.0,41.0,59.0,0.0,100.0
1755,-8.518790902996775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1756,-5.3401031777667765,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1757,17.494078305223223,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1758,3.3065361779132245,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1759,-8.459124573416775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1760,18.846707133013226,297.0,138.0,100.0,0.0,58.0,42.0,100.0,0.0
1761,3.1518898485832243,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1762,21.520603874803225,322.0,113.0,100.0,0.0,58.0,42.0,100.0,0.0
1763,14.789374670623225,276.0,159.0,100.0,0.0,55.0,45.0,100.0,0.0
1764,-8.443137684576776,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1765,4.091437740353225,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1766,-9.299715352776776,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1767,21.638927659863224,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1768,0.8880586682632243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1769,-2.6407989124567757,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1770,10.636152159343224,257.0,178.0,100.0,0.0,53.0,47.0,100.0,0.0
1771,-5.893511111316775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1772,1.0059476070132245,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1773,-1.9734057309667752,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1774,-2.4810042605367753,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1775,10.516028056283226,256.0,179.0,100.0,0.0,53.0,47.0,100.0,0.0
1776,-2.224357776116775,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1777,-1.0853567427767756,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1778,13.243036565553226,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1779,-2.0981589996267753,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1780,12.001483625503225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1781,-14.784920142906774,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1782,21.787129530973225,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1783,18.676909890153226,296.0,139.0,100.0,0.0,58.0,42.0,100.0,0.0
1784,20.477606579823224,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1785,-14.142043390646776,172.0,263.0,0.0,100.0,40.0,60.0,0.0,100.0
1786,-2.8211688253067755,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1787,14.913230505303225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1788,8.358031250623224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1789,-3.4412965433867755,213.0,222.0,0.0,100.0,45.0,55.0,0.0,100.0
1790,-16.838025848866774,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1791,-9.065085530806774,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1792,-6.950463350716776,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1793,-15.431017192266776,164.0,271.0,0.0,100.0,39.0,61.0,0.0,100.0
1794,-11.498825585346776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1795,12.637150085513225,261.0,174.0,100.0,0.0,53.0,47.0,100.0,0.0
1796,15.075031106373224,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1797,-0.8280445924067754,220.0,215.0,100.0,0.0,46.0,54.0,0.0,100.0
1798,8.155979890483225,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1799,12.377607530123225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1800,-6.978649652626775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1801,9.661446651413224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1802,-7.781053897556776,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1803,-12.049659391406776,185.0,250.0,0.0,100.0,42.0,58.0,0.0,100.0
1804,9.242480952643225,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1805,-9.501098890736776,197.0,238.0,0.0,100.0,43.0,57.0,0.0,100.0
1806,-11.905780052146776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1807,-10.338209124566776,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1808,-6.791394935066775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1809,-17.341525219246776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1810,1.3935959291332245,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1811,-6.863233945896775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1812,-4.452648120266776,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1813,15.316303864983224,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1814,21.928406173713224,324.0,111.0,100.0,0.0,58.0,42.0,100.0,0.0
1815,11.918947431793224,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1816,-13.089476502866775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1817,-15.042720040466776,166.0,269.0,0.0,100.0,39.0,61.0,0.0,100.0
1818,-16.396343815096774,159.0,276.0,0.0,100.0,39.0,61.0,0.0,100.0
1819,-5.097900857476775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1820,0.07976672846322419,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1821,5.3233408210632245,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1822,8.437447950813224,247.0,188.0,100.0,0.0,49.0,51.0,0.0,100.0
1823,-8.600184187046775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1824,5.671441495263224,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1825,21.473561451943226,321.0,114.0,100.0,0.0,58.0,42.0,100.0,0.0
1826,-7.452047965016774,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1827,4.735180332033224,234.0,201.0,100.0,0.0,49.0,51.0,0.0,100.0
1828,10.760559574503224,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1829,2.7963041979632246,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1830,1.0558912279032244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1831,-4.330372454636775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1832,21.197618602583226,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1833,20.686391042463224,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1834,0.4066352956232244,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1835,9.276803729523225,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1836,-5.438514494236776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1837,-9.926430295786774,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1838,14.605465548823226,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1839,3.045030337543224,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1840,14.931970811273224,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1841,-9.629776049806775,196.0,239.0,0.0,100.0,43.0,57.0,0.0,100.0
1842,15.810235402843224,282.0,153.0,100.0,0.0,56.0,44.0,100.0,0.0
1843,2.5637401805032245,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1844,17.244713258173224,289.0,146.0,100.0,0.0,57.0,43.0,100.0,0.0
1845,-13.046533849956775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1846,-15.888387255656774,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1847,21.813144476193226,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1848,-10.754531388426775,191.0,244.0,0.0,100.0,42.0,58.0,0.0,100.0
1849,14.720765077673224,275.0,160.0,100.0,0.0,54.0,46.0,100.0,0.0
1850,7.086802315453225,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1851,-4.971233731056776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1852,15.485988586233224,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1853,-15.551044253186774,164.0,271.0,0.0,100.0,39.0,61.0,0.0,100.0
1854,-1.3470689599967756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1855,17.189459184283223,289.0,146.0,100.0,0.0,57.0,43.0,100.0,0.0
1856,-2.8166143927867755,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1857,0.6607943414232245,225.0,210.0,100.0,0.0,49.0,51.0,0.0,100.0
1858,-1.0208405771567755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1859,-11.333668089646775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1860,0.12334402923322463,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1861,20.427156808573226,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1862,-17.122130725866775,156.0,279.0,0.0,100.0,38.0,62.0,0.0,100.0
1863,4.628427764623225,234.0,201.0,100.0,0.0,49.0,51.0,0.0,100.0
1864,0.039569279333224294,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1865,-7.225869641896775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1866,0.8924963235532244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1867,-17.580792746526775,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1868,7.744257641513224,243.0,192.0,100.0,0.0,49.0,51.0,0.0,100.0
1869,15.324179305803225,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1870,4.580654811683225,233.0,202.0,100.0,0.0,49.0,51.0,0.0,100.0
1871,7.482819274673224,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1872,-1.4150119705467756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1873,-7.985341367906775,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1874,17.325969870413225,290.0,145.0,100.0,0.0,57.0,43.0,100.0,0.0
1875,-2.9089679379667754,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1876,-10.976604274516776,190.0,245.0,0.0,100.0,42.0,58.0,0.0,100.0
1877,11.575664148913225,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1878,19.966648019923223,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
1879,17.776861218413224,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1880,-2.2803802270967757,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1881,-6.4377878715867745,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1882,16.888066148063224,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1883,8.335816380473224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1884,-3.8228779150867758,211.0,224.0,0.0,100.0,45.0,55.0,0.0,100.0
1885,17.411963101783225,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1886,-16.876892636596775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1887,-12.285637414486775,184.0,251.0,0.0,100.0,42.0,58.0,0.0,100.0
1888,-4.260749590826775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1889,-11.341803137656775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1890,16.934312627283223,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1891,6.182177916923225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1892,17.681013840183223,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1893,-8.299665103226776,201.0,234.0,0.0,100.0,44.0,56.0,0.0,100.0
1894,9.373942253523225,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1895,-0.2304142285967754,222.0,213.0,100.0,0.0,48.0,52.0,0.0,100.0
1896,13.847124919123225,269.0,166.0,100.0,0.0,53.0,47.0,100.0,0.0
1897,1.9303653535932244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1898,1.4257409693532244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1899,9.154177596593225,252.0,183.0,100.0,0.0,50.0,50.0,0.0,100.0
1900,5.287548828153224,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1901,19.834393667423225,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
1902,18.854046298473225,297.0,138.0,100.0,0.0,58.0,42.0,100.0,0.0
1903,8.598289469803225,249.0,186.0,100.0,0.0,49.0,51.0,0.0,100.0
1904,-12.912402799196775,179.0,256.0,0.0,100.0,41.0,59.0,0.0,100.0
1905,10.841356789813226,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1906,16.182672930953224,284.0,151.0,100.0,0.0,57.0,43.0,100.0,0.0
1907,-1.0142501429467754,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1908,-2.004103867296776,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1909,21.029751625983224,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1910,-10.417261284316774,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1911,-0.9184804595367755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1912,4.060044518473225,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1913,13.262659259623225,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1914,4.871197494483225,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1915,8.277264658483224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1916,17.834552866313224,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1917,-6.1338934396767755,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1918,1.6059932820032246,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1919,3.6526270659432245,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1920,12.698097682263224,261.0,174.0,100.0,0.0,53.0,47.0,100.0,0.0
1921,-1.3180303804967757,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1922,-17.595080802356776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1923,-1.4362371685967754,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1924,-7.641728391316775,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1925,13.935203845503224,269.0,166.0,100.0,0.0,53.0,47.0,100.0,0.0
1926,8.626023530593224,250.0,185.0,100.0,0.0,49.0,51.0,0.0,100.0
