office_code,datawrapper,state,dem_fec_id,dem_name,dem_first_name,dem_last,dem_status,rep_fec_id,rep_name,rep_first_name,rep_last,rep_status,incumbent_bonus,dem_polling,rep_polling,polling_margin,num_polls,total_weight,dem_funds,rep_funds,funds_score,trump_16,clinton_16,trump_20,biden_20,trump_24,harris_24,dem_24,rep_24,total_adult_pop,white,hispanic,black,asian,native_american,pacific_islander,income_lt25k,income_25_50k,income_50_100k,income_100_200k,income_200kplus,edu_hs,edu_bachelor,edu_grad,urban,suburban,rural,lean,date,margin,dem_probability,rep_probability,dem_polling,rep_polling,polling_avg,fundamentals,polling_weight,fundamentals_weight,dem_pct,rep_pct,has_polls,24to26,rating,datawrapper_incumbent_bonus,datawrapper_polling_margin,datawrapper_funds_score,datawrapper_24to26,datawrapper_margin
NM-01,NM-01,NM,H2NM01144,Melanie Stansbury,Melanie,Stansbury,INCUMBENT,H4NM01140,Steve Jones,Steve,Jones,CHALLENGER,0.03643264207565389,,,,,,430485.495,18966.62,2.9117616318330617,121998.0,146767.0,149046.0,201054.0,149361.0,194152.0,193203.0,149546.0,,,,,,,,,,,,,,,,,,,14.802170787471226,2025-10-07,21.015238062435888,64.59202631340918,35.40797368659082,,,,20.55628496824017,0.0,1.0,60.50761903121794,39.49238096878206,False,7.976139105482295,Lean D,D+0.0,N/A,D+2.9,D+8.0,D+21.0
NM-02,NM-02,NM,H2NM02191,Gabriel Vasquez,Gabriel,Vasquez,INCUMBENT,H6NM02119,Eddy Aragon,Eddy,Aragon,CHALLENGER,2.9823040656292665,,,,,,604706.29,1670.71,3.8089434594015597,93438.0,106987.0,121897.0,137429.0,135094.0,129940.0,138177.0,127145.0,,,,,,,,,,,,,,,,,,,1.8286581643087119,2025-10-07,9.668033537961524,56.81489684902875,43.18510315097125,,,,9.995277541230983,0.0,1.0,54.83401676898076,45.16598323101924,False,11.612689695284734,Toss-up,D+3.0,N/A,D+3.8,D+11.6,D+9.7
NM-03,NM-03,NM,H0NM03102,Teresa Leger Fernandez,Teresa,Leger Fernandez,INCUMBENT,H6NM03083,Martin R Zamora,Martin,Zamora,CHALLENGER,3.6830912110218272,,,,,,540088.62,0.0,3.702374585373075,103667.0,130794.0,130789.0,162573.0,137725.0,151976.0,162342.0,126085.0,,,,,,,,,,,,,,,,,,,8.18517220235948,2025-10-07,16.505432609738225,61.54450194883926,38.45549805116074,,,,16.765698572529217,0.0,1.0,58.25271630486911,41.74728369513089,False,11.58622280376586,Lean D,D+3.7,N/A,D+3.7,D+11.6,D+16.5
NM-SEN,NM,NM,S0NM00058,Ben Ray Lujan,Ben,Lujan,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,-2.448313097065457,,,,,,1993080.805,0.0,10.0,319103.0,384548.0,401732.0,501056.0,422180.0,476068.0,493722.0,402776.0,1638989.0,664062.0,726764.0,46422.0,41222.0,188477.0,4204.0,122083.0,187383.0,239044.0,161956.0,48458.0,833025.0,231745.0,204185.0,226190.0,329878.0,214374.0,8.854319450625557,2025-10-07,12.227625678616441,58.598138000406806,41.401861999593194,,,,11.787342365970192,0.0,1.0,56.113812839308224,43.886187160691776,False,6.228391614081925,Toss-up,R+2.4,N/A,D+10.0,D+6.2,D+12.2
NV-01,NV-01,NV,H8NV03036,Dina Titus,Dina,Titus,INCUMBENT,H6NV01315,Afzal Khan,Afzal,Khan,CHALLENGER,2.6230551344358752,,,,,,293552.195,3160.695,2.7990296146939775,110359.0,136809.0,144858.0,172493.0,160877.0,168452.0,167885.0,149097.0,,,,,,,,,,,,,,,,,,,5.783594500435795,2025-10-07,10.577765436405443,57.45018102210342,42.54981897789658,,,,10.714401021909243,0.0,1.0,55.28888271820272,44.71111728179728,False,8.277633956942656,Toss-up,D+2.6,N/A,D+2.8,D+8.3,D+10.6
NV-02,NV-02,NV,H6NV02289,Kathy L Durham,Kathy,Durham,CHALLENGER,H2NV02395,Mark Eugene Amodei,Mark,Amodei,INCUMBENT,-10.0,,,,,,0.0,375394.79000000004,-3.211491974949495,175267.0,130722.0,217363.0,172858.0,235032.0,176292.0,144064.0,255520.0,,,,,,,,,,,,,,,,,,,-12.066251452780671,2025-10-07,-18.507933221972774,37.094009815244114,62.905990184755886,,,,-18.556075815752877,0.0,1.0,40.74603338901361,59.25396661098639,False,-4.2272202074149074,Lean R,R+10.0,N/A,R+3.2,R+4.2,R+18.5
NV-03,NV-03,NV,H6NV04020,Susie Lee,Susie,Lee,INCUMBENT,H6NV03204,Marty O'Donnell,Marty,O'Donnell,CHALLENGER,1.7407460143146716,,,,,,899675.65,1538718.93,-0.7718441412195041,120711.0,139324.0,165987.0,190087.0,190836.0,187997.0,191304.0,181084.0,,,,,,,,,,,,,,,,,,,2.8912309528685545,2025-10-07,5.1759590230858885,53.65910505987126,46.34089494012874,,,,5.448394516304459,0.0,1.0,52.58797951154295,47.41202048845705,False,5.925365753756131,Toss-up,D+1.7,N/A,R+0.8,D+5.9,D+5.2
NV-04,NV-04,NV,H2NV04011,Steven Alexzander Horsford,Steven,Horsford,INCUMBENT,H4NV04108,David Flippo,David,Flippo,CHALLENGER,2.8854043800985245,,,,,,667827.625,360024.32999999996,0.8400194463336288,105616.0,132159.0,141550.0,167736.0,164460.0,172456.0,174926.0,157280.0,,,,,,,,,,,,,,,,,,,5.830853989858877,2025-10-07,9.658288053941263,56.80808320384788,43.19191679615212,,,,9.957054924260584,0.0,1.0,54.82914402697063,45.17085597302937,False,7.2849961948428525,Toss-up,D+2.9,N/A,D+0.8,D+7.3,D+9.7
NY-01,NY-01,NY,H6NY01134,Lukas Ventouras,Lukas,Ventouras,CHALLENGER,H2NY01190,Lalota Nick,Lalota,Nick,INCUMBENT,-0.1894480512456012,,,,,,10151.419999999998,1071577.265,-4.388439294203277,199099.0,162109.0,215371.0,207862.0,233206.0,190070.0,183540.0,226285.0,,,,,,,,,,,,,,,,,,,-6.989772649598658,2025-10-07,-7.891032069439618,44.43012438510044,55.56987561489956,,,,-7.527702706361489,0.0,1.0,46.05448396528019,53.94551603471981,False,2.299954426369263,Toss-up,R+0.2,N/A,R+4.4,D+2.3,R+7.9
NY-02,NY-02,NY,H6NY02132,Joshua J Taveras,Joshua,Taveras,CHALLENGER,H0NY02234,Andrew Garbarino,Andrew,Garbarino,INCUMBENT,-2.799800095948357,,,,,,763.235,1368973.825,-4.995775288201808,168551.0,144004.0,185234.0,176301.0,204363.0,153928.0,136371.0,202597.0,,,,,,,,,,,,,,,,,,,-9.846833722686544,2025-10-07,-12.598533139012074,41.14459331984318,58.85540668015682,,,,-12.428666472917145,0.0,1.0,43.70073343049396,56.29926656950604,False,1.4780135786001463,Toss-up,R+2.8,N/A,R+5.0,D+1.5,R+12.6
NY-03,NY-03,NY,H6NY03247,Thomas Suozzi,Thomas,Suozzi,INCUMBENT,H6NY03288,Gavin Solomon,Gavin,Solomon,CHALLENGER,3.923667280193653,,,,,,1903287.45,0.0,5.497869147656733,151636.0,180141.0,172445.0,216920.0,194286.0,178099.0,187651.0,174693.0,,,,,,,,,,,,,,,,,,,1.115164808740313,2025-10-07,8.366813770649179,55.90371417562471,44.09628582437529,,,,8.262465860533657,0.0,1.0,54.18340688532459,45.81659311467541,False,12.713659105450528,Toss-up,D+3.9,N/A,D+5.5,D+12.7,D+8.4
NY-04,NY-04,NY,H4NY04158,Laura Gillen,Laura,Gillen,INCUMBENT,H6NY04153,Brian Miller,Brian,Miller,CHALLENGER,0.5068754908747415,,,,,,835117.2350000001,0.0,4.310545649599656,148717.0,191158.0,166536.0,223908.0,189465.0,194428.0,191760.0,183157.0,,,,,,,,,,,,,,,,,,,6.209606071205148,2025-10-07,10.75225202568996,57.57184977577232,42.42815022422768,,,,10.48538418109068,0.0,1.0,55.37612601284498,44.62387398715502,False,9.459443873418364,Toss-up,D+0.5,N/A,D+4.3,D+9.5,D+10.8
NY-05,NY-05,NY,H8NY06048,Gregory W Meeks,Gregory,Meeks,INCUMBENT,H6NY05093,Aaron Lee Cherry,Aaron,Cherry,CHALLENGER,1.7701079270312448,,,,,,1810110.0150000001,0.0,5.424551861069097,34377.0,200133.0,49325.0,216236.0,68170.0,170189.0,168425.0,62529.0,,,,,,,,,,,,,,,,,,,50.13270225171485,2025-10-07,55.66563814031145,84.20437513219609,15.795624867803909,,,,55.80763842477278,0.0,1.0,77.83281907015572,22.167180929844278,False,12.865072606809463,Likely D,D+1.8,N/A,D+5.4,D+12.9,D+55.7
NY-06,NY-06,NY,H2NY06116,Grace Meng,Grace,Meng,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,8.282727568593677,,,,,,873808.74,0.0,10.0,56383.0,135722.0,81285.0,149650.0,96065.0,109480.0,120205.0,74559.0,,,,,,,,,,,,,,,,,,,14.905023690693087,2025-10-07,24.41201938384094,66.83897357101974,33.161026428980264,,,,24.39679190100916,0.0,1.0,62.20600969192047,37.79399030807953,False,17.885468020392544,Lean D,D+8.3,N/A,D+10.0,D+17.9,D+24.4
NY-07,NY-07,NY,H2NY00010,Nydia M Velazquez,Nydia,Velazquez,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,5.092656978404012,,,,,,210531.77000000002,0.0,10.0,26490.0,180356.0,48431.0,199615.0,60343.0,168187.0,172795.0,48435.0,,,,,,,,,,,,,,,,,,,53.369980458488094,2025-10-07,59.94148236365811,85.80553216248586,14.19446783751414,,,,59.785699756503554,0.0,1.0,79.97074118182906,20.029258818170945,False,12.751179121195413,Likely D,D+5.1,N/A,D+10.0,D+12.8,D+59.9
NY-08,NY-08,NY,H2NY10092,Hakeem Jeffries,Hakeem,Jeffries,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,3.2945510184350795,,,,,,7902985.585000001,0.0,10.0,42518.0,189197.0,57668.0,203839.0,64988.0,170067.0,168036.0,54863.0,,,,,,,,,,,,,,,,,,,49.789350539123916,2025-10-07,58.5222220099543,85.28629842496906,14.713701575030939,,,,57.57026593366935,0.0,1.0,79.26111100497715,20.738888995022847,False,13.818216564420275,Likely D,D+3.3,N/A,D+10.0,D+13.8,D+58.5
NY-09,NY-09,NY,H4NY11138,Yvette D Clarke,Yvette,Clarke,INCUMBENT,H6NY09145,Joel Anabilah-Azumah,Joel,Anabilah-Azumah,CHALLENGER,3.691434309125072,,,,,,386174.20499999996,0.0,3.249028066309854,44411.0,186510.0,63636.0,204641.0,71900.0,173762.0,173207.0,60064.0,,,,,,,,,,,,,,,,,,,46.64330774732926,2025-10-07,52.621528970384915,82.99748299564884,17.002517004351162,,,,52.51136627773678,0.0,1.0,76.31076448519246,23.689235514807535,False,11.157240639263293,Likely D,D+3.7,N/A,D+3.2,D+11.2,D+52.6
NY-10,NY-10,NY,H2NY10308,Daniel Goldman,Daniel,Goldman,INCUMBENT,H6NY10150,Gavin Solomon,Gavin,Solomon,CHALLENGER,2.905464654981965,,,,,,1010061.325,0.0,4.58108855066713,29053.0,224497.0,40386.0,241979.0,51536.0,218940.0,206206.0,44302.0,,,,,,,,,,,,,,,,,,,66.42653477643198,2025-10-07,72.18251294368238,89.78189478789692,10.218105212103083,,,,72.43664377958939,0.0,1.0,86.09125647184119,13.908743528158809,False,10.29014541384609,Likely D,D+2.9,N/A,D+4.6,D+10.3,D+72.2
NY-11,NY-11,NY,H6NY11232,Troy Mcghie,Troy,Mcghie,CHALLENGER,H0NY11078,Nicole Malliotakis,Nicole,Malliotakis,INCUMBENT,-1.8586100638925018,,,,,,14515.32,1293493.25,-4.554188533311102,129447.0,110014.0,157195.0,134686.0,167092.0,100628.0,93586.0,167099.0,,,,,,,,,,,,,,,,,,,-18.845649607182295,2025-10-07,-21.249510863409352,35.25157742233993,64.74842257766008,,,,-20.57922895859697,0.0,1.0,39.37524456829532,60.62475543170468,False,3.5764266832812197,Lean R,R+1.9,N/A,R+4.6,D+3.6,R+21.2
NY-12,NY-12,NY,H6NY12180,Alan Pardee,Alan,Pardee,,H6NY12156,Gavin Solomon,Gavin,Solomon,OPEN,-1.3738211185796767,,,,,,0.0,0.0,0.0,41591.0,271195.0,47205.0,291101.0,58314.0,273954.0,260165.0,62989.0,,,,,,,,,,,,,,,,,,,68.52835090672724,2025-10-07,69.58848974598337,89.01362726586925,10.986372734130754,,,,69.39505845217666,0.0,1.0,84.79424487299168,15.205755127008317,False,4.689071204324236,Likely D,R+1.4,N/A,N/A,D+4.7,D+69.6
NY-13,NY-13,NY,H2NY13096,Adriano Espaillat,Adriano,Espaillat,INCUMBENT,H6NY13246,Gavin Solomon,Gavin,Solomon,CHALLENGER,3.690606502890165,,,,,,605725.74,0.0,3.8605794252422205,13951.0,243798.0,30506.0,242573.0,46800.0,188808.0,181800.0,35822.0,,,,,,,,,,,,,,,,,,,67.21495814370557,2025-10-07,73.14195382650561,90.05612094833857,9.943879051661426,,,,73.38824048275599,0.0,1.0,86.5709769132528,13.429023086747193,False,12.868958002934264,Likely D,D+3.7,N/A,D+3.9,D+12.9,D+73.1
NY-14,NY-14,NY,H8NY15148,Alexandria Ocasio-Cortez,Alexandria,Ocasio-Cortez,INCUMBENT,H2NY14128,Tina Forte,Tina,Forte,CHALLENGER,3.245565430904529,,,,,,14251768.690000001,358686.75,5.332784284557374,32709.0,168850.0,50795.0,177862.0,67385.0,131879.0,132714.0,59078.0,,,,,,,,,,,,,,,,,,,40.79730646642952,2025-10-07,47.279762231270624,80.4774399630616,19.5225600369384,,,,47.409997187147106,0.0,1.0,73.63988111563532,26.36011888436468,False,14.913654956499471,Likely D,D+3.2,N/A,D+5.3,D+14.9,D+47.3
NY-15,NY-15,NY,H0NY15160,Ritchie John Torres,Ritchie,Torres,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,3.4536218061820003,,,,,,7531815.705,0.0,10.0,16766.0,187242.0,31292.0,184643.0,47283.0,137445.0,130392.0,36010.0,,,,,,,,,,,,,,,,,,,57.033247819759595,2025-10-07,64.79951704436967,87.49080968569086,12.509190314309137,,,,64.88436438596469,0.0,1.0,82.39975852218484,17.60024147781516,False,15.991539910421373,Likely D,D+3.5,N/A,D+10.0,D+16.0,D+64.8
NY-16,NY-16,NY,H4NY16087,George Latimer,George,Latimer,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,4.959187318769001,,,,,,296038.68,0.0,10.0,80796.0,215309.0,91082.0,240250.0,108141.0,216167.0,217668.0,86408.0,,,,,,,,,,,,,,,,,,,37.99995319054714,2025-10-07,44.36724879980879,78.90825567995341,21.091744320046587,,,,44.53956202736232,0.0,1.0,72.1836243999044,27.816375600095597,False,11.057555545248313,Likely D,D+5.0,N/A,D+10.0,D+11.1,D+44.4
NY-17,NY-17,NY,H6NY17163,Beth Davidson,Beth,Davidson,CHALLENGER,H2NY17162,Michael Vincent Lawler,Michael,Lawler,INCUMBENT,-3.4326498429703056,,,,,,610788.88,1906219.44,-1.628001957694794,151619.0,179410.0,171524.0,210411.0,192139.0,194302.0,181429.0,197845.0,,,,,,,,,,,,,,,,,,,4.5632183804807,2025-10-07,3.830939582162942,52.70968719288083,47.29031280711917,,,,3.2433724641556423,0.0,1.0,51.91546979108147,48.08453020891853,False,3.2712163643884304,Toss-up,R+3.4,N/A,R+1.6,D+3.3,D+3.8
NY-18,NY-18,NY,H8NY19223,Patrick Ryan,Patrick,Ryan,INCUMBENT,H6NY18245,Sharanjit Singh Thind,Sharanjit,Thind,CHALLENGER,5.503123677614693,,,,,,1346350.535,0.0,4.994391518916227,149465.0,154067.0,163013.0,196154.0,178297.0,190672.0,207106.0,155129.0,,,,,,,,,,,,,,,,,,,5.975923669699062,2025-10-07,14.58366804870684,60.22676827774573,39.77323172225427,,,,13.92445683873618,0.0,1.0,57.29183402435342,42.70816597564658,False,11.229727744778868,Lean D,D+5.5,N/A,D+5.0,D+11.2,D+14.6
NY-19,NY-19,NY,H8NY22177,Josh Riley,Josh,Riley,INCUMBENT,H6NY19268,Peter Karl Oberacker,Peter,Oberacker,,0.21518903075763343,,,,,,961535.8999999999,0.0,4.510803213590444,163837.0,157238.0,179040.0,196154.0,187279.0,194147.0,192647.0,184290.0,,,,,,,,,,,,,,,,,,,3.7265526918785143,2025-10-07,7.804050405607407,55.508807656146885,44.491192343853115,,,,7.908001943681368,0.0,1.0,53.902025202803706,46.097974797196294,False,6.003439015717888,Toss-up,D+0.2,N/A,D+4.5,D+6.0,D+7.8
NY-20,NY-20,NY,H8NY21203,Paul David Tonko,Paul,Tonko,INCUMBENT,H6NY20217,Gavin Solomon,Gavin,Solomon,CHALLENGER,4.047533857650169,,,,,,633764.1100000001,0.0,3.923384976438843,139704.0,180359.0,151100.0,224549.0,158272.0,211181.0,221997.0,141151.0,,,,,,,,,,,,,,,,,,,16.847038268372387,2025-10-07,23.87152846201027,66.48451479034284,33.51548520965716,,,,23.28967495286113,0.0,1.0,61.93576423100514,38.06423576899486,False,9.550627021231609,Lean D,D+4.0,N/A,D+3.9,D+9.6,D+23.9
NY-21,NY-21,NY,H6NY21199,Blake Gendebien,Blake,Gendebien,CHALLENGER,H4NY21079,Elise M Stefanik,Elise,Stefanik,INCUMBENT,-1.6549553942824993,,,,,,2565556.825,5964542.255,-1.249054854163618,174788.0,116539.0,202232.0,146468.0,214503.0,140723.0,132447.0,215996.0,,,,,,,,,,,,,,,,,,,-18.143579633806944,2025-10-07,-17.769892670396874,37.594339566151405,62.405660433848595,,,,-18.088822365907877,0.0,1.0,41.115053664801565,58.884946335198435,False,2.9999834084937476,Lean R,R+1.7,N/A,R+1.2,D+3.0,R+17.8
NY-22,NY-22,NY,H4NY22085,John W Mannion,John,Mannion,INCUMBENT,H6NY22163,John Joseph Salka,John,Salka,CHALLENGER,0.7309854867978631,,,,,,611636.9199999999,2560.815,3.7991190991789776,145355.0,164220.0,160633.0,202853.0,166358.0,194091.0,194450.0,161939.0,,,,,,,,,,,,,,,,,,,9.99222711036528,2025-10-07,13.89721757465674,59.753661561152924,40.246338438847076,,,,14.16169860898922,0.0,1.0,56.94860878732837,43.05139121267163,False,6.203202609987674,Toss-up,D+0.7,N/A,D+3.8,D+6.2,D+13.9
NY-23,NY-23,NY,H6NY23534,Kevin Stocker,Kevin,Stocker,CHALLENGER,H2NY23228,Nick Langworthy,Nick,Langworthy,INCUMBENT,-5.277320564496709,,,,,,0.0,1050682.85,-4.637494550228853,213225.0,123200.0,232953.0,160041.0,237453.0,154405.0,128397.0,246969.0,,,,,,,,,,,,,,,,,,,-19.416758795726363,2025-10-07,-23.545226627443622,33.73005717669436,66.26994282330564,,,,-23.471131489336052,0.0,1.0,38.22738668627819,61.77261331372181,False,-2.351835143793931,Lean R,R+5.3,N/A,R+4.6,R+2.4,R+23.5
NY-24,NY-24,NY,H2NY24127,Steven Wesley Holden,Steven,Holden,CHALLENGER,H4NY22051,Claudia Tenney,Claudia,Tenney,INCUMBENT,-4.1140121862386705,,,,,,10147.735,1082787.1600000001,-4.403448903417172,198947.0,116712.0,222924.0,146392.0,229718.0,142999.0,123317.0,235867.0,,,,,,,,,,,,,,,,,,,-21.298385158302004,2025-10-07,-24.447281867810425,33.13794307029339,66.86205692970661,,,,-24.460196109667162,0.0,1.0,37.776359066094784,62.223640933905216,False,-1.1805674437299558,Lean R,R+4.1,N/A,R+4.4,R+1.2,R+24.4
NY-25,NY-25,NY,H8NY25105,Joseph D Morelle,Joseph,Morelle,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,1.5891894475540804,,,,,,638774.4550000001,0.0,10.0,141224.0,192574.0,150712.0,231293.0,151196.0,220540.0,219175.0,141195.0,,,,,,,,,,,,,,,,,,,20.56783024518935,2025-10-07,25.91988678570315,67.82133534889641,32.17866465110359,,,,25.377046313631826,0.0,1.0,62.95994339285157,37.04005660714843,False,7.265788178089142,Lean D,D+1.6,N/A,D+10.0,D+7.3,D+25.9
NY-26,NY-26,NY,H4NY26078,Timothy Kennedy,Timothy,Kennedy,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,5.5160114961986135,,,,,,715246.665,0.0,10.0,124893.0,181577.0,129474.0,218505.0,134624.0,200098.0,209131.0,111772.0,,,,,,,,,,,,,,,,,,,22.267119455004337,2025-10-07,29.51403485547351,70.12186498045918,29.87813501954082,,,,29.77318015439051,0.0,1.0,64.75701742773676,35.242982572263244,False,9.95332477367429,Lean D,D+5.5,N/A,D+10.0,D+10.0,D+29.5
OH-01,OH-01,OH,H2OH01194,Greg Landsman,Greg,Landsman,INCUMBENT,H6OH01146,Rosemary Oglesby-Henry,Rosemary,Oglesby-Henry,CHALLENGER,1.4147147029403937,,,,,,776960.055,0.0,4.208600081011109,173648.0,187977.0,185599.0,219965.0,185660.0,211044.0,213916.0,177993.0,,,,,,,,,,,,,,,,,,,8.311109083961382,2025-10-07,13.567067136502706,59.525694601236545,40.474305398763455,,,,13.437029213823347,0.0,1.0,56.78353356825135,43.21646643174865,False,7.168341638398326,Toss-up,D+1.4,N/A,D+4.2,D+7.2,D+13.6
OH-02,OH-02,OH,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H4OH02248,David Taylor,David,Taylor,INCUMBENT,0.23003002138275164,,,,,,0.0,309734.63,-10.0,241527.0,90892.0,272240.0,100545.0,278071.0,97847.0,96401.0,268211.0,,,,,,,,,,,,,,,,,,,-45.68342900552108,2025-10-07,-44.497252047977895,21.020558642821317,78.97944135717869,,,,-44.93160641535426,0.0,1.0,27.751373976011052,72.24862602398895,False,3.445118362590371,Likely R,D+0.2,N/A,R+10.0,D+3.4,R+44.5
OH-03,OH-03,OH,H2OH03125,Joyce Beatty,Joyce,Beatty,INCUMBENT,GENERIC-REP,Generic Republican,Generic,Republican,GENERIC,0.6204373774655714,,,,,,1760776.7550000001,0.0,10.0,101703.0,238636.0,104474.0,271706.0,105192.0,249343.0,242632.0,100355.0,,,,,,,,,,,,,,,,,,,43.023632088319985,2025-10-07,48.75764232600016,81.25291599951508,18.747084000484918,,,,48.20785009058088,0.0,1.0,74.37882116300008,25.621178836999917,False,8.098469042685394,Likely D,D+0.6,N/A,D+10.0,D+8.1,D+48.8
OH-04,OH-04,OH,H6OH04173,Tamara Wilson,Tamara,Wilson,CHALLENGER,H6OH04082,James D Jordan,James,Jordan,INCUMBENT,-0.08177165488372495,,,,,,260409.965,5148008.29,-4.227205377770208,237100.0,103361.0,268604.0,125595.0,276506.0,126901.0,125905.0,273297.0,,,,,,,,,,,,,,,,,,,-35.37687788444646,2025-10-07,-35.92931070742798,25.93111562931683,74.06888437068316,,,,-35.4665180558579,0.0,1.0,32.035344646286006,67.964655353714,False,1.1560646083201362,Lean R,R+0.1,N/A,R+4.2,D+1.2,R+35.9
OH-05,OH-05,OH,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H8OH05036,Robert Edward Latta,Robert,Latta,INCUMBENT,-2.878382480352515,,,,,,0.0,677969.96,-10.0,217809.0,126940.0,248298.0,141918.0,254162.0,138264.0,123024.0,255633.0,,,,,,,,,,,,,,,,,,,-27.165961268435524,2025-10-07,-29.177386993801505,30.09104642275449,69.90895357724551,,,,-29.015083551576726,0.0,1.0,35.41130650309925,64.58869349690076,False,0.3563340134712014,Lean R,R+2.9,N/A,R+10.0,D+0.4,R+29.2
OH-06,OH-06,OH,H6OH06160,Malcolm Ritchie,Malcolm,Ritchie,CHALLENGER,H4OH06165,Michael Rulli,Michael,Rulli,INCUMBENT,0.08894716495075616,,,,,,1549.905,362766.91500000004,-3.120499043390639,226389.0,133971.0,253803.0,139400.0,253659.0,125126.0,122515.0,245860.0,,,,,,,,,,,,,,,,,,,-30.732830098238022,2025-10-07,-29.772288331924607,29.715176308507075,70.28482369149293,,,,-30.155304555903356,0.0,1.0,35.11385583403769,64.8861441659623,False,4.160681558646559,Lean R,D+0.1,N/A,R+3.1,D+4.2,R+29.8
OH-07,OH-07,OH,H6OH07135,Michael Eisner,Michael,Eisner,CHALLENGER,H2OH16051,Max Miller,Max,Miller,INCUMBENT,-2.1575621206163573,,,,,,4988.035000000001,527421.505,-3.527185342452455,207569.0,163083.0,232363.0,192564.0,229610.0,185116.0,144613.0,204494.0,,,,,,,,,,,,,,,,,,,-8.853617805062083,2025-10-07,-9.603619932626778,43.230141629593206,56.769858370406794,,,,-9.977108269303066,0.0,1.0,45.198190033686615,54.801809966313385,False,1.1249092649639216,Toss-up,R+2.2,N/A,R+3.5,D+1.1,R+9.6
OH-08,OH-08,OH,H6OH08356,Grady Marin,Grady,Marin,CHALLENGER,H6OH08315,Warren Davidson,Warren,Davidson,INCUMBENT,-0.9638928769543573,,,,,,0.0,420772.69,-3.3635285409433617,227137.0,130752.0,241243.0,153401.0,240012.0,147398.0,140625.0,237503.0,,,,,,,,,,,,,,,,,,,-22.11256450908779,2025-10-07,-22.554155463017285,34.38439316471007,65.61560683528992,,,,-22.35844707679956,0.0,1.0,38.72292226849136,61.27707773150864,False,1.35178398098261,Lean R,R+1.0,N/A,R+3.4,D+1.4,R+22.6
OH-09,OH-09,OH,H2OH09031,Marcy Hon Mc Kaptur,Marcy,Kaptur,INCUMBENT,H6OH09115,Alea Nadeem,Alea,Nadeem,CHALLENGER,3.672661387492646,,,,,,656848.8200000001,90561.685,2.4227555675447983,177684.0,174031.0,197512.0,186093.0,200024.0,174646.0,181098.0,194097.0,,,,,,,,,,,,,,,,,,,-3.946900329706418,2025-10-07,1.299828764096233,50.91991239812918,49.08008760187082,,,,1.7913953331238928,0.0,1.0,50.64991438204812,49.35008561795188,False,8.073256046771654,Toss-up,D+3.7,N/A,D+2.4,D+8.1,D+1.3
OH-10,OH-10,OH,GENERIC-DEM,Generic Democrat,Generic,Democrat,GENERIC,H2OH03067,Michael R Rep Turner,Michael,Turner,INCUMBENT,-6.338528680631436,,,,,,0.0,532954.03,-10.0,189070.0,166415.0,199383.0,185569.0,198059.0,176358.0,145420.0,213695.0,,,,,,,,,,,,,,,,,,,-3.720919210421197,2025-10-07,-7.475757321056229,44.7217767990708,55.2782232009292,,,,-7.7101920387272,0.0,1.0,46.26212133947188,53.73787866052812,False,-1.6798132266374397,Toss-up,R+6.3,N/A,R+10.0,R+1.7,R+7.5
OH-11,OH-11,OH,H2OH11169,M Shontel Brown,M,Brown,INCUMBENT,H2OH11250,James Terrelle Hemphill,James,Hemphill,CHALLENGER,1.8126799085578793,,,,,,671127.495,0.0,4.003189420521975,65551.0,282894.0,74030.0,280490.0,70875.0,247399.0,236883.0,59394.0,,,,,,,,,,,,,,,,,,,58.19869709260982,2025-10-07,63.2696955073634,86.9754483683415,13.024551631658497,,,,63.48722202930554,0.0,1.0,81.6348477536817,18.365152246318303,False,7.806792474127889,Likely D,D+1.8,N/A,D+4.0,D+7.8,D+63.3
OH-12,OH-12,OH,H4OH12080,Jerrad Shane Christian,Jerrad,Christian,CHALLENGER,H8OH12180,William Troy Balderson,William,Balderson,INCUMBENT,-2.1386735943203785,,,,,,4422.1,852788.095,-4.213076305109101,218325.0,115363.0,251311.0,131260.0,257821.0,129839.0,119738.0,260450.0,,,,,,,,,,,,,,,,,,,-30.83417877511746,2025-10-07,-32.93525175000369,27.746397617587654,72.25360238241234,,,,-32.288022369822784,0.0,1.0,33.53237412499816,66.46762587500184,False,0.07872957383679591,Lean R,R+2.1,N/A,R+4.2,D+0.1,R+32.9
